f0tc,phic,lnmc,q,ssym,santi,lambdat,mc,eta,m1,m2,dlambdat_fit,lambda1_fit,lambda2_fit,r1_fit,r2_fit
-8.205899834476758e-05,1.5889760847004457,0.05989858415171265,0.9004834195457301,-0.0005712130784277373,0.002558440573895296,761.871363457228,1.0617288649516516,0.24931450746806758,1.2855856295928996,1.157648543854666,55.24382068943269,556.0556357308072,1035.3893455467105,11.590980576864274,11.587651796696566
-2.6886407217784642e-05,1.4234783604246637,0.05989899832492813,0.8773334356424545,-0.00026169574442799136,0.007074590304031953,758.456236377704,1.0617293046914007,0.2489326432965715,1.30263660785537,1.1428466505633852,68.65077889720416,510.7923861364235,1111.7303529663593,11.584676401926728,11.582824056770072
0.00010000201288361427,-1.364043901472682,0.05990028772432872,0.8510800794378122,6.404106504258162e-05,0.015119629447901649,664.3651934805546,1.0617306736854122,0.24838193789752094,1.322869948011574,1.125868260439586,75.3268309106418,404.39813721439947,1067.4181732262791,11.3361091994479,11.329649628138522
4.306329812652483e-05,-0.9427174321435189,0.059898513085762,0.8928823667319283,0.0003989349882118436,-0.008990309069330408,679.4844098822639,1.0617287894988832,0.2491994016428624,1.2911056184775755,1.1528054403271455,54.11678327941777,481.4296646808553,948.941941934817,11.373650181024681,11.366050063352205
-5.6933123213902665e-06,-0.4544558068329394,0.05989657577490213,0.9158167137489391,0.0012705821746147943,-0.035699368417892306,699.2950008352208,1.0617267326021615,0.24951729272567577,1.2746718790008502,1.1673658113347491,43.08034338801571,536.2763324824441,906.285119049802,11.4253379546338,11.418900488023725
9.296826721048479e-05,-1.6388384855045908,0.0598996092450746,0.8506847721406726,-0.00017631644484068922,0.015845586398733506,657.0894338307115,1.061729953323421,0.24837264123132952,1.3231813314039482,1.1256102094061615,74.82777006944514,399.162635497358,1057.5100116444962,11.315633935335061,11.308600404470598
-2.5126200431439946e-06,0.21049425703259358,0.05989959710371804,0.8712903859876494,-0.0006372336977793735,0.015845499537592945,716.1167930108871,1.0617299404325793,0.2488172863428174,1.3072075531537104,1.1389573735532659,68.76532038395688,470.9808184238775,1072.513618159393,11.475228190964264,11.470920272422967
-7.165944790020649e-05,1.3402568215167368,0.059898963457047524,0.8785650460114139,0.0001850363669723185,0.0014290425916361062,753.5290596947436,1.0617292676711507,0.2489553400157928,1.3017113281542683,1.1436380729134368,67.53821739167246,509.5655114778367,1100.2104997898723,11.57197121312455,11.569655202498389
1.0188784888474196e-06,0.5240318131214717,0.05989767554759894,0.894563568706566,0.00017873977158199946,-0.00993957325332095,731.0164510081556,1.0617279002608755,0.24922571108663416,1.2898771277368593,1.153877086581258,56.66293933182687,522.1818694002704,1013.608764976206,11.512014457053718,11.507236379636943
-9.009020569637205e-06,0.20169064493944955,0.059899673210485414,0.8601750203148419,5.150151758219931e-05,0.011876732054794902,715.5471430227626,1.0617300212374159,0.24858745620304082,1.3157481356820984,1.1317736793395656,75.06696611844198,452.0098991708152,1112.321652806417,11.47489450185676,11.471671021752746
