f0tc,phic,lnmc,q,ssym,santi,lambdat,mc,eta,m1,m2,dlambdat_fit,lambda1_fit,lambda2_fit,r1_fit,r2_fit
4.7477085436742214e-05,-0.8574687946917522,0.20019780939134202,0.9690430019121585,-0.00015223781542067055,-0.010788631914563845,263.99033665625853,1.2216443869937834,0.24993820586066656,1.4255748151577616,1.381443298330846,6.91340862143588,237.81563283566567,292.53527184669383,11.264867024594993,11.261068936473587
0.0001784954071069485,-2.279665483374165,0.20020129471427986,0.7963122608153208,-6.761406242806937e-05,0.07116867587011928,217.90322193236995,1.2216486448264072,0.2467855541371553,1.5746086861196378,1.25388020274337,40.88654331976559,96.12034283490779,446.35283272116436,10.935673373694309,10.913504330335817
6.974877931555699e-05,-0.6585187627735765,0.20020042588955464,0.8626441910000426,-3.8592699385692405e-05,0.04226107597316721,269.859415485697,1.22164758342832,0.24864051548135446,1.5117253626329552,1.3040811024627532,32.364291203766314,163.20887506450094,430.0606898141834,11.306676346985832,11.283856854894918
-9.540349418170431e-05,1.2511313698380817,0.2001983784837302,0.9692050552462524,4.4796894704191196e-05,-0.007606318356950101,330.97647261028044,1.221645082222503,0.2499388611897374,1.4254560679342518,1.3815592270733117,8.245642308658642,299.18195430859356,365.6224910776271,11.65958147789396,11.654234896565193
-8.067907206731981e-05,1.6184618608407115,0.20019797736136236,0.9579396354223619,-0.0006497451528612807,0.01250489462700315,344.9567269669029,1.2216445921934331,0.24988463143834938,1.4338438263892066,1.3735358323038789,11.700724092014953,300.3731524336804,395.1193586841201,11.735282328696082,11.727544182327918
-1.5260514205888236e-05,-0.04537103454437426,0.20019737508427055,0.9772731765047808,9.639579206145165e-05,-0.02017819744085036,289.41421875857884,1.2216438564251024,0.24996697185844918,1.4195423807526686,1.387280691621318,5.444914004930577,268.4162830150005,311.78372011023436,11.422141215885885,11.418914584705279
-3.92463014448558e-05,0.0882960914891515,0.20019763444044616,0.9755001842635128,8.650699087738554e-05,-0.015253834887807459,292.5049479952032,1.2216441732660221,0.249961548658542,1.4208352704195855,1.3860250681024155,5.923891108875123,269.6943698186174,316.92691620451154,11.440721127538145,11.43715202873473
-5.145693970931856e-05,0.9355577097172377,0.20019816293216428,0.9557810261001727,-0.0011312217257367979,0.027557175891394278,322.00853651112214,1.2216448188950209,0.24987220411414987,1.4354694702129067,1.3719944831755622,11.64265774065722,278.00979791910993,371.8275284884542,11.61160038072287,11.60385753081781
-3.5584658397362e-05,0.49136250492880135,0.2001987743491238,0.9115660718838589,-0.000692747842941236,0.036671674871908,306.5634754784099,1.22164556582961,0.24946494403050795,1.4701112268594898,1.340103516300664,22.75404673851491,225.8064784077801,410.72525214499007,11.527857723228433,11.511819015729317
-4.310969135098325e-05,0.4447233034860107,0.20019816761012416,0.968930814529477,0.0002891538995780322,-0.01707647346180152,304.55943865859564,1.2216448246098262,0.24993775007504773,1.4256581133386914,1.381364076997815,7.779851044483197,274.7679950768482,337.0519480619315,11.511840327167851,11.506914798353337
8.963730449584439e-05,-1.3456382254545862,0.2001984926458111,0.9201783252661901,0.00010212799061680517,0.005132342366131366,247.79708094641086,1.2216452216880556,0.24956798527146096,1.4631545888174644,1.346363139143594,17.235800616610437,186.9418980070063,324.3492760239367,11.1599763338831,11.149339662848105
-1.3363620781420555e-05,0.18893647094514462,0.2001975071575357,0.9932118796409555,0.00016876749037625756,-0.02855700447551785,297.77484543380695,1.2216440177716061,0.24999710043971213,1.408089379278621,1.398531099095787,1.6533417156765229,291.2466983906891,304.42648446685433,11.470592527834988,11.469653739781437
