f0tc,phic,lnmc,q,ssym,santi,lambdat,mc,eta,m1,m2,dlambdat_fit,lambda1_fit,lambda2_fit,r1_fit,r2_fit
-9.701870268408192e-06,0.05654423006741132,0.025218780095213084,0.8162363908518905,-0.00011108895715964617,0.008978189390249086,872.2228284988195,1.025539463604126,0.24744074072321354,1.3052607528804268,1.0654013260517428,119.7446816789582,471.6316119153049,1567.0602492249204,11.460661632767717,11.48437034880647
6.572455182837542e-05,-0.7178175564144071,0.02521645055189929,0.841015750555408,0.00014147053097050342,-0.007996340472589989,852.3255108489634,1.0255370745683081,0.24813562529318042,1.285524590371014,1.0811464282283105,100.28334071282336,505.7089916852733,1406.6430876031877,11.414127111671336,11.427047809727256
2.0878636052021608e-05,0.14331369974852673,0.02521682954137768,0.8329690428431222,0.0003942994689491276,-0.00586809444190207,879.035690971461,1.0255374632361427,0.24792401750139859,1.2918296232323776,1.0760540847802647,108.67243547556687,506.87101152907456,1489.867668098353,11.474340507923749,11.492564549254443
0.00014950528359683119,-2.34731034408247,0.02521718427641794,0.8324808068341377,-0.0003238130843395423,0.00020119537762741403,797.3051469066627,1.0255378270302806,0.24791075060671267,1.2922157593479748,1.0757448179457918,100.13240917849608,456.6112741914885,1357.6951242852256,11.287809318678557,11.297484522725473
-3.309014424063642e-06,0.32013551053777556,0.025215833200010446,0.8516059364080957,0.0006048010097300147,-0.017771481195815206,888.7714935049347,1.0255364414512536,0.248394257379085,1.2773726171390936,1.0878181037607972,96.55076060288066,549.2985324554738,1413.3947440506515,11.494109967947919,11.507532226324246
2.610517318633094e-05,-0.25136853403331916,0.02521875564225965,0.8156209186744159,-0.00021832980410754633,0.010015667829813283,861.7931805108133,1.0255394385266574,0.24742182171287802,1.3057630907129836,1.065007691618468,118.92489641971703,464.5605971607036,1552.2734887732408,11.43750747644646,11.46019245766847
-8.355599144444711e-05,1.439825158252375,0.025216814885897224,0.8415644817154767,0.0006187092996713287,-0.010358565320931993,920.6139960238037,1.0255374482063986,0.24814957602730262,1.28509866052864,1.081493388201037,106.84963611042846,549.3163617986842,1513.0998204495284,11.563691638818366,11.583309073336828
3.5341926900826064e-05,-0.3690475319821268,0.025217874019574076,0.8248032829540763,3.792129590319954e-05,0.0029992127927654056,858.9887891366571,1.0255385343882222,0.24769558958661048,1.298329621621687,1.0708665342700916,112.17192672281695,479.64249983915863,1498.604654509125,11.430492949081323,11.449359220906713
-0.00011833418779222698,2.4005445868031523,0.025218836586619,0.8191288803416531,-0.0005871805054396639,0.01361125079938767,946.8941620714202,1.0255395215382936,0.24752855172651914,1.3029080049103996,1.0672495752504334,126.45958187145744,520.1082994610697,1679.703259499427,11.620857714253782,11.652369280675215
-8.178794369118826e-05,1.830319618195634,0.025216738200911942,0.8476989205434555,0.0003446829828230588,-0.010602775064162956,933.9198679398661,1.0255373695630774,0.24830142956156717,1.2803619321967223,1.0853614278280952,103.67467071690736,570.2819850419908,1502.804178417832,11.591389330979371,11.610259254190773
-0.00015464490071821326,3.0256214296939237,0.025215185860192856,0.8605473500588342,0.0001621111897131221,-0.016488892153222433,975.2892398417266,1.0255357775808953,0.24859553119582944,1.270615352649638,1.0934246746667153,97.91564972709935,624.7881563121128,1501.5698375045135,11.676237392490904,11.694759573399367
-7.51899914971273e-05,1.956516349666509,0.025215407747184518,0.8589087398825704,0.0005292892083032641,-0.019198500287774225,940.5268031507456,1.0255360051339693,0.24855979572876946,1.271845369430139,1.0923991035827256,96.06653091016805,598.1689170226379,1457.3361000470024,11.604361631251388,11.620348967095914
-1.5032935740769974e-05,1.1649081807033712,0.02521818428306649,0.8219010120425524,-0.0006252001840284096,0.010459081054599424,909.8008732021143,1.0255388525754388,0.24761101535864097,1.3006647326490965,1.0690176600923487,120.07508399514917,503.9674826026923,1600.4291197728653,11.542157786994377,11.568034364286126
4.483295325837715e-06,-0.004665291176609469,0.02521636875814456,0.8472826222400779,0.000451674413939814,-0.012790841870749792,875.0295866713827,1.0255369906857836,0.24829136131111876,1.280681155827918,1.0850988879633305,98.24475235562183,531.9752558503438,1412.613544621998,11.464270291780728,11.477617997701156
-6.970328773400046e-05,1.2982036218905988,0.025218205273485325,0.8287250904869464,-6.920040859491971e-05,0.0029976537370965616,913.6798600814187,1.025538874101929,0.24780704027799416,1.2951960744218225,1.0733614839735643,115.5061758504048,519.5120674185164,1569.525870015633,11.549938524868775,11.573513319326889
-2.1864903843454073e-05,0.05638552830013909,0.025216923646993933,0.8385305214076934,0.0004721633215098773,-0.008377563721244045,875.4153319821702,1.0255375597449823,0.2480716795523582,1.287461985436909,1.0795761699409931,104.38172942717372,515.2885812844953,1455.9050581842835,11.46588399101385,11.481895339211928
1.761826054556433e-05,0.024888600052827167,0.0252179755438672,0.826111309680148,0.0003911074300931435,-0.0013996966482848208,874.242292461496,1.025538638505302,0.24773312178280524,1.2972818325922542,1.0716991937470484,112.98456258621007,491.0622344071809,1517.4748971348959,11.464338613185074,11.484463300490448
-5.6335850081264836e-05,0.1737131052184646,0.025215018274414833,0.866418971095737,0.0006132638301444815,-0.02359681802118797,880.4785110664969,1.0255356057156986,0.24871940648882135,1.266239332115693,1.0970937792926305,85.54178479375784,573.6721536255951,1332.9459580691862,11.47460428894086,11.483614220850425
5.0379930599604246e-05,-1.0479922011590168,0.02521666413765762,0.8356422499235621,0.0007919011465347089,-0.011154428389017734,840.0177525212581,1.0255372936084453,0.24799578506735895,1.2897241536180168,1.0777479935101224,102.64617211577044,488.1521500355859,1412.6716565497748,11.386708084620784,11.39994891588759
0.00010596506573717438,-1.645621122967698,0.02521789769110013,0.8164928108563064,-0.00036350100017030964,0.00906035487879334,817.5910486373847,1.0255385586642844,0.24744859849197653,1.3050504820003028,1.0655643363578067,112.9948424053213,440.88817257673537,1470.7021636482805,11.336731495592094,11.3537298528825
-0.00011791428723608195,2.2685842547958304,0.025216823632817624,0.8431621373266956,-0.00040319511730565024,-0.0014804488966397198,946.3517916206541,1.025537457176693,0.24818984919279224,1.2838597328650077,1.0825019163901375,108.25804155585298,568.7117370099637,1545.772405247415,11.617840556240008,11.639491441492673
