f0tc,phic,lnmc,q,ssym,santi,lambdat,mc,eta,m1,m2,dlambdat_fit,lambda1_fit,lambda2_fit,r1_fit,r2_fit
2.830002279118334e-05,-0.657297607308304,0.15012531675702243,0.8776741732730148,-0.00025562614965068725,0.002312150827162079,383.6041547725579,1.1619798491510511,0.24893894996915214,1.425353714667957,1.2509961431428178,38.36683577353043,251.28708066172632,572.7662079286106,11.356027677138764,11.333553244500461
0.00010710247632449372,-1.9569453155271477,0.15012712216092775,0.843912428129798,-0.0006366577912101816,0.024208758525732833,339.99319771979975,1.1619819469959025,0.24820858554165853,1.4540154103922425,1.227061675522262,44.80952782190308,193.48729590793266,573.3972694746541,11.145944451339112,11.118710030890435
-0.00010734581537227862,1.2500087739439993,0.15012443653171287,0.9141618601433009,-0.00020887653360078106,-0.013483004240793602,444.4162382886038,1.1619788263474289,0.2494972601781424,1.3963043379518416,1.2764481709082134,29.981228385609082,334.6763768030899,584.6608047059575,11.618713215657003,11.602960238644883
-7.924674415707891e-05,0.8797821035180721,0.15012490888305557,0.903100592257979,0.00018198753030900094,-0.013003444920439132,432.8045741394731,1.1619793752098173,0.24935187501293016,1.4049119033595476,1.268776771994297,33.264710246271584,313.0770442341295,591.0079751991783,11.571355938306063,11.553585112307767
1.0353256370061203e-05,-0.09878259805028694,0.1501265163050861,0.8614495477514393,-0.0009394354803828438,0.02065078291901926,400.4721282630749,1.1619812430025653,0.24861498854702377,1.4389028180919856,1.2395421819036156,45.337143096272136,247.00721574478692,631.3189808849046,11.434597333883392,11.41019780747303
-3.3442177353468916e-05,0.573463991051341,0.15012388869676402,0.9072663934129699,0.000294944738780016,-0.02018040800901582,426.66293747776973,1.1619781897749923,0.2494089943985352,1.4016492637059847,1.2716692723124736,31.400709515874034,313.12309322661116,574.8220718504464,11.544743148503066,11.527570221613265
0.0001058173424637854,-1.4836816487275946,0.15012718191746618,0.8387887376858012,-0.0003142520546000666,0.022475231379985163,356.5398449984578,1.1619820164319234,0.24807838183399883,1.4585261477265417,1.2233953063332814,48.24636356971283,199.3400399647375,611.119916994912,11.229259189171605,11.201544437140306
1.4581644646137269e-05,0.04924545441284557,0.15012733398976946,0.8428180400375502,9.15990894549053e-05,0.01692507306393712,405.7867822359597,1.1619821931372185,0.24818121862491513,1.4549754652755749,1.2262795699462827,52.38170087787538,232.6706349014746,682.2460466548657,11.459900941062521,11.433841321339047
3.359928107652691e-05,-0.5591806200911024,0.15012569712109125,0.8695341530905053,0.00011878545404616824,0.001237185255327296,387.7936981770953,1.1619802911265187,0.2487825058655863,1.4321003659898175,1.2452601788815556,41.42459005338392,246.36825382126784,595.1932661812762,11.37614204537972,11.352531222064792
1.5249968137460165e-05,-0.25477825666188125,0.15012530154650539,0.8832558409066561,0.00043516602120737783,-0.009056239389676595,398.0567252170787,1.1619798314767371,0.24903929138511818,1.4207855903357582,1.2549171713400709,37.681261745825964,266.78570623172106,582.4577815075571,11.421670378437046,11.400216664353874
-6.309521663211676e-05,1.2408058828686395,0.15012670776081213,0.8720891539102661,-0.00021826947634813522,0.009337274165899237,443.23563577819897,1.1619814654705491,0.24883291712199251,1.429973453168206,1.2470643388876,45.39043956996915,286.2882917308958,671.3921194170117,11.618584666713103,11.596741337911373
5.7417198810137796e-05,-1.414030191882162,0.1501288394762283,0.8183126220252417,-0.0011307394381218727,0.045775364770189404,355.55881922498935,1.1619839424869924,0.24750395496620808,1.4770060942755106,1.2086527297538554,54.622954670755625,182.34764113770962,655.7605312628483,11.22502445160579,11.195795289384584
8.094712077678703e-05,-1.0323583374532181,0.15012568544899813,0.8734216967514934,0.00032047658313094147,-0.0032945643049530396,372.31323551051116,1.1619802775637764,0.24885873248178028,1.4288659275917,1.2480025029075392,38.786586188305485,239.58785438101876,564.6321931914634,11.303349152483687,11.280144722886527
4.882232255093203e-05,-0.7208934337898859,0.15012509226438428,0.8840560850310387,-2.832472661063533e-05,-0.0035597757685368455,381.58257084714035,1.1619795882951587,0.249053221741452,1.4201341592317827,1.2554782450292936,36.11447339534191,256.01299948291086,557.5746121358618,11.346031397120289,11.324543948263585
-2.172270482262101e-05,0.646465009815304,0.15012517882904955,0.8885140286934228,8.87351833352295e-05,-0.006528457748233387,427.0321120831331,1.1619796888815372,0.24912875555527897,1.4165242255593589,1.258601646393575,38.08031976295189,292.7669184338885,612.5368284973719,11.548424420841938,11.52827678419326
1.9628241214864522e-05,0.30616940812665366,0.15012826862879797,0.8293639457376678,-0.0003224950184884959,0.03013435943990714,413.5009716696167,1.1619832791716342,0.24782488923485546,1.4669415530586458,1.2166284346112617,58.071126817230635,224.74522253454805,728.4839954567902,11.494990624358639,11.468523081736278
2.5840329644173395e-05,0.26984117198387386,0.15012629555160112,0.865012982263721,-4.740493138117196e-05,0.007563281647577766,414.0439727259871,1.1619809864911848,0.24869033477705182,1.435892140345575,1.2420653425293624,45.36242943567785,259.4036864410354,644.0002799246902,11.494571781967961,11.470961410844556
2.7132038337084115e-05,-0.4125100144863795,0.15012488246751085,0.8982627538491351,0.0002500876225757753,-0.013315307122183493,391.16960364769074,1.1619793445154996,0.24928189605680945,1.4087295935362645,1.265409324118661,32.16670715385247,276.97371337722757,544.3639579504628,11.38887812335784,11.36982320847748
8.830503774619761e-06,-0.250926707611703,0.15012310039631233,0.9158705712050873,0.0006286814405378244,-0.02921552049712802,398.97803013296146,1.1619772737874217,0.2495179372696938,1.3949877847712282,1.2776282592625465,26.842783472181182,301.260882570653,523.2703729235385,11.422394722219574,11.406524123386353
7.496418273394684e-06,0.5391844101297719,0.1501251299574777,0.8859651429980326,0.00017183465374865788,-0.007505726658670891,425.23740560630256,1.1619796320937648,0.24908599635042802,1.4185846838398268,1.256816582272972,38.8552185425593,288.74940541451224,615.3050631210115,11.541008644165263,11.520448672002736
-9.000836810459892e-05,1.7084431050093012,0.1501264508513804,0.8704305369971792,-0.0006886178778777409,0.014424160848173337,460.0175786399089,1.1619811669465896,0.24880032900767426,1.431353600372029,1.2458938830046713,47.47629076303909,295.8068739985634,699.9320260018834,11.687644061858682,11.666273545458992
-3.77737411451737e-05,0.4552951978606287,0.15012534580871392,0.8844295241845676,0.0003311480866704813,-0.006891031371299769,419.6791781104297,1.161979882908532,0.2490596835982212,1.419830986939761,1.2557404442016353,38.97162848325976,283.19068696920453,610.6640321683183,11.517196120962842,11.496292809887692
-0.0001720610297187877,3.102665557812466,0.15012371529250418,0.9200218004370864,-0.00010510126160282646,-0.017914059488883083,506.40621526623613,1.1619779882830419,0.24956621859057948,1.3918109921921504,1.2804964549047477,31.07810637457191,390.6829785363134,651.6734469253028,11.8626097764809,11.849036633727271
-1.563141109887717e-05,0.673603743649253,0.15012748669415593,0.8481914860987129,4.13806902879168e-05,0.015683062185247384,426.5079894052189,1.16198237057701,0.2483132980935801,1.450282434139065,1.2301172130752744,52.65714462192914,250.63761753807802,702.4324414911619,11.550170056706689,11.525388514984897
1.2371650998027507e-05,-0.06945855332745719,0.1501270400535127,0.8616104384327233,-0.00021522394548411985,0.012748538065960201,401.2166233846387,1.1619818515885725,0.24861844218255008,1.4387672217527803,1.2396568567370456,45.35238685768659,247.64734866541895,632.0998420477194,11.43793766012096,11.413575989094433
-4.084593290110776e-05,1.1154240331745913,0.150125395813968,0.8906957364608351,0.0001784664429669823,-0.008089217123993762,442.8563177334789,1.1619799410136324,0.24916445292383313,1.4147683510065168,1.2601281383212335,38.4558526806614,306.52082252938476,629.9306872901005,11.614951710565105,11.595492323355762
-8.65586780644737e-05,1.4736419047465015,0.15012455495283122,0.9031941436677713,0.0004022099517212133,-0.016082103573215205,452.83809096346033,1.1619789639502693,0.24935318946427082,1.4048379044380488,1.2688413680909503,34.513183983116456,328.2035212811048,617.4485414311773,11.654682610355632,11.637315171449936
1.1862507931663536e-05,-0.23746008525483123,0.1501256503657154,0.8841021915360908,-0.00035451184233038823,0.002902894909752407,395.5605862532143,1.1619802367976946,0.24905402088791728,1.4200974651753002,1.2555112811563278,37.199358157797356,265.8791451403058,577.2571859739869,11.410297224610984,11.388942938977529
